classe,tipo,origem,destino
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (21).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (21)_aug36.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (22).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (22)_aug37.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (23).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (23)_aug38.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (24).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (24)_aug39.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (25).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (25)_aug40.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (26).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (26)_aug41.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (3).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (3)_aug42.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (4).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (4)_aug43.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (5).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (5)_aug44.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (6).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (6)_aug45.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (7).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (7)_aug46.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (8).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (8)_aug47.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (9).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (9)_aug48.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (1).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (1)_aug49.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (10).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (10)_aug50.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (13).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (13)_aug51.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (14).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (14)_aug52.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (15).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (15)_aug53.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (16).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (16)_aug54.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (17).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (17)_aug55.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (18).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (18)_aug56.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (19).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (19)_aug57.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (2).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (2)_aug58.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (20).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (20)_aug59.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (21).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (21)_aug60.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (22).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (22)_aug61.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (23).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (23)_aug62.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (24).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (24)_aug63.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (25).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (25)_aug64.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (26).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (26)_aug65.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (3).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (3)_aug66.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (4).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (4)_aug67.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (5).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (5)_aug68.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (6).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (6)_aug69.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (7).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (7)_aug70.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (8).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (8)_aug71.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (9).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (9)_aug72.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (1).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (1)_aug73.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (10).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (10)_aug74.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (13).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (13)_aug75.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (14).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (14)_aug76.jpg
obstrucao,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (1).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (1).jpg
obstrucao,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (10).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (10).jpg
obstrucao,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (11).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (11).jpg
obstrucao,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (12).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (12).jpg
obstrucao,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (13).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (13).jpg
obstrucao,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (14).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (14).jpg
obstrucao,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (15).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (15).jpg
obstrucao,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (16).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (16).jpg
obstrucao,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (17).JPG,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (17).JPG
obstrucao,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (2).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (2).jpg
obstrucao,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (3).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (3).jpg
obstrucao,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (4).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (4).jpg
obstrucao,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (5).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (5).jpg
obstrucao,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (6).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (6).jpg
obstrucao,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (7).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (7).jpg
obstrucao,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (8).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (8).jpg
obstrucao,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (9).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (9).jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (1).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (1)_aug1.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (10).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (10)_aug2.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (11).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (11)_aug3.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (12).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (12)_aug4.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (13).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (13)_aug5.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (14).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (14)_aug6.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (15).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (15)_aug7.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (16).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (16)_aug8.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (17).JPG,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (17)_aug9.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (2).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (2)_aug10.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (3).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (3)_aug11.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (4).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (4)_aug12.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (5).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (5)_aug13.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (6).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (6)_aug14.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (7).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (7)_aug15.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (8).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (8)_aug16.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (9).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (9)_aug17.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (1).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (1)_aug18.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (10).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (10)_aug19.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (11).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (11)_aug20.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (12).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (12)_aug21.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (13).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (13)_aug22.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (14).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (14)_aug23.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (15).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (15)_aug24.jpg
obstrucao,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\obstrucao\TrainObstrucao (16).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\obstrucao\TrainObstrucao (16)_aug25.jpg
